15S_rRNA	2992
21S_rRNA	5370
HRA1	11
ICR1	1564
LSR1	1252128
NME1	55146
PWR1	20
Q0010	3
Q0017	0
Q0032	4
Q0045	8470
Q0050	30544
Q0055	20162
Q0060	820
Q0065	1975
Q0070	71
Q0075	1943
Q0080	5
Q0085	534
Q0092	0
Q0105	1325
Q0110	464
Q0115	115
Q0120	91
Q0130	19536
Q0140	120
Q0142	5
Q0143	3
Q0144	1
Q0160	902
Q0182	478
Q0250	13393
Q0255	354
Q0275	13439
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	0
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RNA170	84
RPM1	147
RPR1	57490
RUF20	405
RUF21	8
RUF22	5
RUF23	36
RUF5-1	0
RUF5-2	0
SCR1	3000576
SRG1	3581
TLC1	21771
YAL001C	5124
YAL002W	8347
YAL003W	87354
YAL004W	5
YAL005C	56565
YAL007C	10468
YAL008W	2213
YAL009W	2063
YAL010C	2223
YAL011W	1826
YAL012W	18709
YAL013W	1259
YAL014C	2034
YAL015C	2402
YAL016C-A	32
YAL016C-B	0
YAL016W	13514
YAL017W	12761
YAL018C	60
YAL019W	18997
YAL019W-A	25
YAL020C	1086
YAL021C	15529
YAL022C	7594
YAL023C	38395
YAL024C	9216
YAL025C	5525
YAL026C	18048
YAL026C-A	1082
YAL027W	837
YAL028W	618
YAL029C	27587
YAL030W	3430
YAL031C	2898
YAL031W-A	20
YAL032C	2989
YAL033W	2901
YAL034C	3867
YAL034C-B	15
YAL034W-A	737
YAL035W	42516
YAL036C	11009
YAL037C-A	39
YAL037C-B	44
YAL037W	395
YAL038W	606645
YAL039C	3885
YAL040C	15173
YAL041W	9424
YAL042C-A	30
YAL042W	16389
YAL043C	8361
YAL044C	9872
YAL044W-A	2703
YAL045C	6
YAL046C	1469
YAL047C	1850
YAL047W-A	31
YAL048C	2857
YAL049C	4048
YAL051W	5075
YAL053W	41666
YAL054C	1329
YAL055W	438
YAL056C-A	6
YAL056W	6220
YAL058W	4957
YAL059C-A	32
YAL059W	8490
YAL060W	5526
YAL061W	471
YAL062W	1058
YAL063C	64
YAL063C-A	64
YAL064C-A	47
YAL064W	19
YAL064W-B	78
YAL065C	34
YAL066W	2
YAL067C	373
YAL067W-A	0
YAL068C	1
YAL068W-A	0
YAL069W	0
YAR002C-A	22852
YAR002W	7410
YAR003W	3621
YAR007C	5374
YAR008W	1304
YAR009C	2065
YAR010C	0
YAR014C	9897
YAR015W	9023
YAR018C	1906
YAR019C	3707
YAR019W-A	8
YAR020C	110
YAR023C	383
YAR027W	2077
YAR028W	1661
YAR029W	353
YAR030C	189
YAR031W	702
YAR033W	310
YAR035C-A	0
YAR035W	255
YAR042W	14791
YAR047C	44
YAR050W	727
YAR053W	15
YAR060C	0
YAR061W	0
YAR062W	0
YAR064W	2
YAR066W	0
YAR068W	2
YAR069C	0
YAR070C	1
YAR071W	387
YAR073W	28
YAR075W	6
YBL001C	6633
YBL002W	26809
YBL003C	5068
YBL004W	88213
YBL005W	3118
YBL005W-A	0
YBL005W-B	6788
YBL006C	2083
YBL006W-A	15
YBL007C	25068
YBL008W	5035
YBL008W-A	12
YBL009W	4527
YBL010C	927
YBL011W	12613
YBL012C	5
YBL013W	577
YBL014C	9456
YBL015W	1859
YBL016W	4158
YBL017C	28901
YBL018C	2029
YBL019W	1526
YBL020W	11376
YBL021C	722
YBL022C	17522
YBL023C	6677
YBL024W	28949
YBL025W	895
YBL026W	5859
YBL027W	61194
YBL028C	6076
YBL029C-A	1221
YBL029W	631
YBL030C	11896
YBL031W	1246
YBL032W	7968
YBL033C	5302
YBL034C	9718
YBL035C	3474
YBL036C	5510
YBL037W	4417
YBL038W	2689
YBL039C	48274
YBL039C-A	0
YBL039W-B	379
YBL040C	5424
YBL041W	7953
YBL042C	30572
YBL043W	135
YBL044W	17
YBL045C	5719
YBL046W	1432
YBL047C	44182
YBL048W	316
YBL049W	1214
YBL050W	3474
YBL051C	7239
YBL052C	4044
YBL053W	26
YBL054W	11587
YBL055C	5563
YBL056W	10272
YBL057C	4639
YBL058W	7169
YBL059C-A	1340
YBL059W	647
YBL060W	2396
YBL061C	9721
YBL062W	16
YBL063W	3729
YBL064C	5592
YBL065W	12
YBL066C	4635
YBL067C	11043
YBL068W	6694
YBL068W-A	0
YBL069W	3482
YBL070C	29
YBL071C	49
YBL071C-B	21
YBL071W-A	4401
YBL072C	28678
YBL073W	3
YBL074C	1592
YBL075C	4220
YBL076C	77997
YBL077W	1
YBL078C	287
YBL079W	33669
YBL080C	1136
YBL081W	7476
YBL082C	3170
YBL083C	154
YBL084C	4475
YBL085W	10798
YBL086C	1790
YBL087C	31054
YBL088C	13362
YBL089W	3852
YBL090W	2011
YBL091C	9368
YBL091C-A	1084
YBL092W	70843
YBL093C	12807
YBL094C	174
YBL095W	1682
YBL096C	132
YBL097W	1609
YBL098W	2974
YBL099W	21225
YBL100C	6
YBL100W-A	0
YBL100W-B	1922
YBL100W-C	22
YBL101C	7304
YBL102W	3673
YBL103C	2623
YBL104C	4864
YBL105C	10151
YBL106C	2957
YBL107C	1355
YBL107W-A	0
YBL108C-A	0
YBL108W	0
YBL109W	20
YBL111C	0
YBL112C	0
YBL113C	260
YBL113W-A	6
YBR001C	3385
YBR002C	4120
YBR003W	3878
YBR004C	3407
YBR005W	1157
YBR006W	2972
YBR007C	3446
YBR008C	2156
YBR009C	9711
YBR010W	12136
YBR011C	85837
YBR012C	1584
YBR012W-A	0
YBR012W-B	2083
YBR013C	1172
YBR014C	2919
YBR015C	21328
YBR016W	2408
YBR017C	19343
YBR018C	135
YBR019C	378
YBR020W	925
YBR021W	5499
YBR022W	1114
YBR023C	27365
YBR024W	1394
YBR025C	41544
YBR026C	4275
YBR027C	204
YBR028C	7472
YBR029C	12658
YBR030W	4783
YBR031W	60653
YBR032W	54
YBR033W	513
YBR034C	32036
YBR035C	5555
YBR036C	11472
YBR037C	1167
YBR038W	6132
YBR039W	7136
YBR040W	198
YBR041W	7254
YBR042C	5401
YBR043C	4563
YBR044C	2595
YBR045C	650
YBR046C	2050
YBR047W	730
YBR048W	37197
YBR049C	5446
YBR050C	650
YBR051W	26
YBR052C	3896
YBR053C	3504
YBR054W	10386
YBR055C	7941
YBR056C-B	26
YBR056W	3575
YBR056W-A	226
YBR057C	3348
YBR058C	9527
YBR058C-A	2487
YBR059C	10425
YBR060C	4523
YBR061C	6102
YBR062C	1209
YBR063C	3307
YBR064W	4
YBR065C	3248
YBR066C	1432
YBR067C	14273
YBR068C	41498
YBR069C	40868
YBR070C	1945
YBR071W	2998
YBR072C-A	20
YBR072W	18303
YBR073W	13251
YBR074W	16312
YBR076C-A	1164
YBR076W	282
YBR077C	2017
YBR078W	109483
YBR079C	47357
YBR080C	11576
YBR081C	7578
YBR082C	24620
YBR083W	3014
YBR084C-A	52061
YBR084W	42262
YBR085C-A	4300
YBR085W	1280
YBR086C	38522
YBR087W	3858
YBR088C	7753
YBR089C-A	3004
YBR089W	12
YBR090C	326
YBR091C	1033
YBR092C	27941
YBR093C	14801
YBR094W	6135
YBR095C	2786
YBR096W	7800
YBR097W	4815
YBR098W	1557
YBR099C	153
YBR101C	4020
YBR102C	4235
YBR103C-A	16
YBR103W	2465
YBR104W	3178
YBR105C	32478
YBR106W	35972
YBR107C	751
YBR108W	2246
YBR109C	9158
YBR109W-A	399
YBR110W	5926
YBR111C	6832
YBR111W-A	971
YBR112C	10049
YBR113W	16
YBR114W	8683
YBR115C	8285
YBR116C	16
YBR117C	409
YBR118W	53287
YBR119W	1608
YBR120C	821
YBR121C	58056
YBR121C-A	0
YBR122C	5367
YBR123C	2388
YBR124W	8
YBR125C	6567
YBR126C	7859
YBR126W-A	240
YBR126W-B	2870
YBR127C	66060
YBR128C	242
YBR129C	1697
YBR130C	3883
YBR131C-A	0
YBR131W	2713
YBR132C	2675
YBR133C	8135
YBR134W	13
YBR135W	4605
YBR136W	12735
YBR137W	2038
YBR138C	934
YBR139W	9361
YBR140C	39930
YBR141C	2748
YBR141W-A	14
YBR142W	21889
YBR143C	32833
YBR144C	26
YBR145W	753
YBR146W	6072
YBR147W	196
YBR148W	688
YBR149W	9320
YBR150C	3508
YBR151W	5178
YBR152W	1351
YBR153W	1768
YBR154C	12312
YBR155W	5613
YBR156C	2316
YBR157C	3992
YBR158W	30531
YBR159W	8214
YBR160W	6090
YBR161W	2151
YBR162C	43824
YBR162W-A	4369
YBR163W	5335
YBR164C	3933
YBR165W	2509
YBR166C	4069
YBR167C	1207
YBR168W	2664
YBR169C	3492
YBR170C	3957
YBR171W	6234
YBR172C	13344
YBR173C	4961
YBR174C	32
YBR175W	2408
YBR176W	1783
YBR177C	3459
YBR178W	35
YBR179C	4549
YBR180W	192
YBR181C	30938
YBR182C	674
YBR182C-A	20
YBR183W	663
YBR184W	645
YBR185C	2508
YBR186W	380
YBR187W	11813
YBR188C	977
YBR189W	79009
YBR190W	23
YBR191W	47999
YBR191W-A	441
YBR192W	3388
YBR193C	1623
YBR194W	1149
YBR195C	3645
YBR196C	140326
YBR196C-A	89
YBR196C-B	101
YBR197C	1954
YBR198C	5838
YBR199W	7718
YBR200W	6049
YBR200W-A	2
YBR201C-A	332
YBR201W	1127
YBR202W	8044
YBR203W	3198
YBR204C	1392
YBR205W	8575
YBR206W	1062
YBR207W	8809
YBR208C	8390
YBR209W	37
YBR210W	2383
YBR211C	1964
YBR212W	7130
YBR213W	431
YBR214W	1645
YBR215W	2763
YBR216C	3472
YBR217W	843
YBR218C	20223
YBR219C	4
YBR220C	5317
YBR221C	27040
YBR221W-A	4
YBR222C	8316
YBR223C	1312
YBR223W-A	0
YBR224W	12
YBR225W	3494
YBR226C	25
YBR227C	2378
YBR228W	1540
YBR229C	17415
YBR230C	2452
YBR230W-A	223
YBR231C	1048
YBR232C	9
YBR233W	1680
YBR233W-A	1113
YBR234C	12744
YBR235W	7057
YBR236C	3581
YBR237W	2956
YBR238C	18279
YBR239C	3223
YBR240C	483
YBR241C	1621
YBR242W	4329
YBR243C	3678
YBR244W	2386
YBR245C	12732
YBR246W	5969
YBR247C	14068
YBR248C	5124
YBR249C	29419
YBR250W	678
YBR251W	2352
YBR252W	4427
YBR253W	1511
YBR254C	1617
YBR255C-A	603
YBR255W	2016
YBR256C	6062
YBR257W	1926
YBR258C	414
YBR259W	3890
YBR260C	4832
YBR261C	3840
YBR262C	1600
YBR263W	23666
YBR264C	1419
YBR265W	4371
YBR266C	9
YBR267W	13030
YBR268W	1521
YBR269C	1174
YBR270C	1519
YBR271W	4567
YBR272C	2126
YBR273C	2965
YBR274W	4508
YBR275C	9059
YBR276C	8660
YBR277C	28
YBR278W	903
YBR279W	5369
YBR280C	829
YBR281C	5377
YBR282W	1367
YBR283C	31250
YBR284W	791
YBR285W	185
YBR286W	69333
YBR287W	17343
YBR288C	3395
YBR289W	4002
YBR290W	2388
YBR291C	1360
YBR292C	357
YBR293W	3116
YBR294W	104
YBR295W	8420
YBR296C	18634
YBR296C-A	7
YBR297W	1993
YBR298C	1238
YBR298C-A	4
YBR299W	96
YBR300C	10
YBR301W	53
YBR302C	0
YCL001W	4588
YCL001W-A	92
YCL001W-B	100
YCL002C	3323
YCL004W	2095
YCL005W	2953
YCL005W-A	3052
YCL007C	95
YCL008C	2005
YCL009C	7157
YCL010C	2122
YCL011C	10379
YCL012C	1555
YCL014W	20663
YCL016C	1809
YCL017C	10487
YCL018W	3679
YCL019W	1141
YCL020W	0
YCL021W-A	1949
YCL022C	5
YCL023C	2
YCL024W	2592
YCL025C	3410
YCL026C-A	304
YCL026C-B	1734
YCL027W	837
YCL028W	7871
YCL029C	2845
YCL030C	5088
YCL031C	8316
YCL032W	1406
YCL033C	2190
YCL034W	3232
YCL035C	7324
YCL036W	10245
YCL037C	26848
YCL038C	6015
YCL039W	2399
YCL040W	12147
YCL041C	88
YCL042W	52
YCL043C	117368
YCL044C	2184
YCL045C	29709
YCL046W	7
YCL047C	2207
YCL048W	129
YCL048W-A	140
YCL049C	3785
YCL050C	11064
YCL051W	3493
YCL052C	3664
YCL054W	20200
YCL055W	2960
YCL056C	974
YCL057C-A	2448
YCL057W	14939
YCL058C	1962
YCL058W-A	633
YCL059C	8371
YCL061C	4363
YCL063W	4127
YCL064C	9257
YCL065W	0
YCL066W	0
YCL067C	0
YCL068C	0
YCL069W	0
YCL073C	0
YCL074W	0
YCL075W	0
YCL076W	0
YCR001W	3
YCR002C	6277
YCR003W	1629
YCR004C	10777
YCR005C	3378
YCR006C	522
YCR007C	577
YCR008W	18353
YCR009C	6012
YCR010C	101
YCR011C	13110
YCR012W	377928
YCR013C	214
YCR014C	2981
YCR015C	1876
YCR016W	5017
YCR017C	21027
YCR018C	5153
YCR018C-A	189
YCR019W	1962
YCR020C	879
YCR020C-A	1075
YCR020W-B	990
YCR021C	368
YCR022C	112
YCR023C	2433
YCR024C	2253
YCR024C-A	18222
YCR024C-B	27783
YCR025C	210
YCR026C	8090
YCR027C	2019
YCR028C	5987
YCR028C-A	6051
YCR030C	5524
YCR031C	58853
YCR032W	11283
YCR033W	12178
YCR034W	14008
YCR035C	7266
YCR036W	5103
YCR037C	5919
YCR038C	1780
YCR038W-A	10
YCR039C	0
YCR040W	0
YCR041W	42
YCR042C	6228
YCR043C	5028
YCR044C	3552
YCR045C	91
YCR045W-A	431
YCR046C	2457
YCR047C	3974
YCR047W-A	6
YCR048W	4499
YCR049C	0
YCR050C	6
YCR051W	4837
YCR052W	7065
YCR053W	31006
YCR054C	4440
YCR057C	33950
YCR059C	2995
YCR060W	2279
YCR061W	1631
YCR063W	1425
YCR064C	171
YCR065W	9417
YCR066W	1678
YCR067C	12185
YCR068W	4173
YCR069W	6843
YCR071C	1418
YCR072C	14626
YCR073C	4724
YCR073W-A	1557
YCR075C	1096
YCR075W-A	851
YCR076C	1859
YCR077C	10852
YCR079W	2691
YCR081C-A	6
YCR081W	7540
YCR082W	8458
YCR083W	3211
YCR084C	12450
YCR085W	11
YCR086W	1207
YCR087C-A	3972
YCR087W	131
YCR088W	10820
YCR089W	4912
YCR090C	3027
YCR091W	1767
YCR092C	3820
YCR093W	52119
YCR094W	4204
YCR095C	1707
YCR095W-A	83
YCR096C	0
YCR097W	1859
YCR097W-A	0
YCR098C	539
YCR099C	196
YCR100C	338
YCR101C	203
YCR102C	134
YCR102W-A	15
YCR104W	17
YCR105W	184
YCR106W	2535
YCR107W	1344
YCR108C	0
YDL001W	2359
YDL002C	2588
YDL003W	6238
YDL004W	5497
YDL005C	2018
YDL006W	2759
YDL007C-A	4
YDL007W	7125
YDL008W	1427
YDL009C	66
YDL010W	1358
YDL011C	4
YDL012C	2695
YDL013W	4450
YDL014W	14453
YDL015C	20621
YDL016C	2262
YDL017W	1884
YDL018C	2059
YDL019C	10718
YDL020C	10259
YDL021W	1336
YDL022C-A	11
YDL022W	10029
YDL023C	18
YDL024C	910
YDL025C	3135
YDL025W-A	14
YDL026W	26
YDL027C	1841
YDL028C	4809
YDL029W	6073
YDL030W	2176
YDL031W	26437
YDL032W	21
YDL033C	2650
YDL034W	11
YDL035C	7334
YDL036C	2935
YDL037C	13796
YDL039C	24109
YDL040C	19308
YDL041W	28
YDL042C	4670
YDL043C	1503
YDL044C	1569
YDL045C	2360
YDL045W-A	1762
YDL046W	10326
YDL047W	5483
YDL048C	3293
YDL049C	3608
YDL050C	33
YDL051W	18539
YDL052C	8194
YDL053C	2709
YDL054C	5025
YDL055C	116438
YDL056W	6309
YDL057W	912
YDL058W	18491
YDL059C	645
YDL060W	21926
YDL061C	15981
YDL062W	8
YDL063C	16874
YDL064W	3705
YDL065C	1342
YDL066W	17103
YDL067C	1919
YDL068W	25
YDL069C	1006
YDL070W	8922
YDL071C	48
YDL072C	7708
YDL073W	7836
YDL074C	10076
YDL075W	44337
YDL076C	4854
YDL077C	6602
YDL078C	6064
YDL079C	898
YDL080C	3655
YDL081C	40571
YDL082W	38922
YDL083C	42415
YDL084W	44404
YDL085C-A	2591
YDL085W	316
YDL086C-A	456
YDL086W	6502
YDL087C	1959
YDL088C	7806
YDL089W	1715
YDL090C	1166
YDL091C	1480
YDL092W	3943
YDL093W	5334
YDL094C	20
YDL095W	44705
YDL096C	15
YDL097C	8657
YDL098C	1262
YDL099W	1934
YDL100C	20168
YDL101C	2160
YDL102W	9318
YDL103C	6047
YDL104C	405
YDL105W	1304
YDL106C	2036
YDL107W	996
YDL108W	2202
YDL109C	1670
YDL110C	1552
YDL111C	9450
YDL112W	26318
YDL113C	1845
YDL114W	127
YDL114W-A	22
YDL115C	1581
YDL116W	9804
YDL117W	9635
YDL118W	3
YDL119C	883
YDL120W	1842
YDL121C	5755
YDL122W	25778
YDL123W	1019
YDL124W	21689
YDL125C	7467
YDL126C	69456
YDL127W	4406
YDL128W	6557
YDL129W	2259
YDL130W	46750
YDL130W-A	1581
YDL131W	11724
YDL132W	10995
YDL133C-A	10908
YDL133W	3837
YDL134C	8973
YDL135C	5688
YDL136W	1966
YDL137W	10822
YDL138W	3248
YDL139C	532
YDL140C	52735
YDL141W	3650
YDL142C	694
YDL143W	20210
YDL144C	2731
YDL145C	61156
YDL146W	1830
YDL147W	13316
YDL148C	15278
YDL149W	1437
YDL150W	7701
YDL151C	1
YDL152W	10
YDL153C	4667
YDL154W	1825
YDL155W	5333
YDL156W	1683
YDL157C	4593
YDL158C	604
YDL159C-B	1
YDL159W	2669
YDL159W-A	1
YDL160C	22050
YDL160C-A	679
YDL161W	2924
YDL162C	19
YDL163W	2
YDL164C	3394
YDL165W	3104
YDL166C	2490
YDL167C	15085
YDL168W	6441
YDL169C	229
YDL170W	3397
YDL171C	22524
YDL172C	93
YDL173W	3921
YDL174C	7549
YDL175C	2049
YDL176W	2533
YDL177C	1066
YDL178W	5093
YDL179W	2334
YDL180W	2727
YDL181W	1602
YDL182W	10185
YDL183C	1102
YDL184C	1039
YDL185C-A	3
YDL185W	119163
YDL186W	71
YDL187C	523
YDL188C	5330
YDL189W	4470
YDL190C	12153
YDL191W	2618
YDL192W	20184
YDL193W	4230
YDL194W	2421
YDL195W	27304
YDL196W	25
YDL197C	2371
YDL198C	2993
YDL199C	1005
YDL200C	1462
YDL201W	8700
YDL202W	1973
YDL203C	3830
YDL204W	2017
YDL205C	8633
YDL206W	3472
YDL207W	3249
YDL208W	12425
YDL209C	1706
YDL210W	438
YDL211C	1615
YDL212W	14656
YDL213C	4037
YDL214C	633
YDL215C	11944
YDL216C	543
YDL217C	2091
YDL218W	241
YDL219W	2562
YDL220C	2379
YDL221W	98
YDL222C	497
YDL223C	8014
YDL224C	5940
YDL225W	6570
YDL226C	6411
YDL227C	6001
YDL228C	6
YDL229W	150080
YDL230W	1770
YDL231C	10837
YDL232W	962
YDL233W	1145
YDL234C	3242
YDL235C	6498
YDL236W	6023
YDL237W	6173
YDL238C	984
YDL239C	1433
YDL240C-A	0
YDL240W	4799
YDL241W	315
YDL242W	8
YDL243C	540
YDL244W	85
YDL245C	1
YDL246C	0
YDL247W	29
YDL247W-A	4
YDL248W	356
YDR001C	20865
YDR002W	22377
YDR003W	1774
YDR003W-A	183
YDR004W	2472
YDR005C	4264
YDR006C	18042
YDR007W	4446
YDR008C	142
YDR009W	596
YDR010C	44
YDR011W	21692
YDR012W	33632
YDR013W	1427
YDR014W	2000
YDR014W-A	387
YDR015C	4
YDR016C	546
YDR017C	15826
YDR018C	397
YDR019C	3593
YDR020C	2138
YDR021W	4018
YDR022C	1201
YDR023W	40685
YDR024W	606
YDR025W	47152
YDR026C	3982
YDR027C	4178
YDR028C	12782
YDR029W	0
YDR030C	739
YDR031W	604
YDR032C	14763
YDR033W	80233
YDR034C	5986
YDR034C-A	3
YDR034C-C	0
YDR034C-D	2241
YDR034W-B	368
YDR035W	11808
YDR036C	5705
YDR037W	79170
YDR038C	1798
YDR039C	0
YDR040C	1482
YDR041W	1530
YDR042C	837
YDR043C	1369
YDR044W	4815
YDR045C	2240
YDR046C	4439
YDR047W	4087
YDR048C	12
YDR049W	4925
YDR050C	108450
YDR051C	2879
YDR052C	6296
YDR053W	1
YDR054C	8798
YDR055W	11075
YDR056C	4035
YDR057W	3752
YDR058C	900
YDR059C	1401
YDR060W	39102
YDR061W	3836
YDR062W	20220
YDR063W	2978
YDR064W	79965
YDR065W	2007
YDR066C	484
YDR067C	1866
YDR068W	1502
YDR069C	4416
YDR070C	445
YDR071C	10277
YDR072C	12727
YDR073W	1843
YDR074W	7275
YDR075W	5887
YDR076W	702
YDR077W	149527
YDR078C	661
YDR079C-A	297
YDR079W	1155
YDR080W	3805
YDR081C	6332
YDR082W	2405
YDR083W	6951
YDR084C	2665
YDR085C	2243
YDR086C	7794
YDR087C	8445
YDR088C	1733
YDR089W	5467
YDR090C	2354
YDR091C	21811
YDR092W	3928
YDR093W	19228
YDR094W	93
YDR095C	6
YDR096W	3980
YDR097C	9375
YDR098C	7255
YDR098C-A	0
YDR098C-B	27
YDR099W	23976
YDR100W	1782
YDR101C	33932
YDR102C	181
YDR103W	10041
YDR104C	3817
YDR105C	4210
YDR106W	195
YDR107C	3828
YDR108W	2916
YDR109C	3651
YDR110W	5225
YDR111C	4853
YDR112W	19
YDR113C	1830
YDR114C	18
YDR115W	1885
YDR116C	2659
YDR117C	3972
YDR118W	1660
YDR118W-A	110
YDR119W	15458
YDR119W-A	65
YDR120C	12360
YDR121W	2444
YDR122W	7421
YDR123C	2231
YDR124W	376
YDR125C	1203
YDR126W	1901
YDR127W	42193
YDR128W	7328
YDR129C	21564
YDR130C	1576
YDR131C	1848
YDR132C	1367
YDR133C	1303
YDR134C	7191
YDR135C	37921
YDR136C	55
YDR137W	3871
YDR138W	5796
YDR139C	2871
YDR140W	1762
YDR141C	16895
YDR142C	2089
YDR143C	9763
YDR144C	14411
YDR145W	4406
YDR146C	4508
YDR147W	3457
YDR148C	3930
YDR149C	2
YDR150W	31668
YDR151C	4324
YDR152W	6747
YDR153C	7076
YDR154C	43865
YDR155C	75130
YDR156W	2250
YDR157W	910
YDR158W	14758
YDR159W	9357
YDR160W	4448
YDR161W	8328
YDR162C	1351
YDR163W	919
YDR164C	5711
YDR165W	11595
YDR166C	6623
YDR167W	1803
YDR168W	7245
YDR169C	3040
YDR169C-A	22
YDR170C	48702
YDR170W-A	467
YDR171W	2342
YDR172W	40836
YDR173C	1512
YDR174W	12491
YDR175C	2578
YDR176W	3325
YDR177W	5380
YDR178W	1154
YDR179C	794
YDR179W-A	2480
YDR180W	9987
YDR181C	2078
YDR182W	5438
YDR182W-A	515
YDR183C-A	468
YDR183W	1011
YDR184C	8775
YDR185C	507
YDR186C	24585
YDR187C	4
YDR188W	19542
YDR189W	10170
YDR190C	10419
YDR191W	1008
YDR192C	2219
YDR193W	7
YDR194C	15105
YDR194W-A	3
YDR195W	4154
YDR196C	1684
YDR197W	2472
YDR198C	3778
YDR199W	4
YDR200C	2919
YDR201W	910
YDR202C	1901
YDR203W	13
YDR204W	2679
YDR205W	6407
YDR206W	13755
YDR207C	5319
YDR208W	13646
YDR209C	2
YDR210C-C	0
YDR210C-D	346
YDR210W	2525
YDR210W-A	0
YDR210W-B	362
YDR211W	16588
YDR212W	24145
YDR213W	4864
YDR214W	13460
YDR215C	12
YDR216W	6300
YDR217C	9223
YDR218C	642
YDR219C	1926
YDR220C	12
YDR221W	6674
YDR222W	1943
YDR223W	1053
YDR224C	23419
YDR225W	20536
YDR226W	33274
YDR227W	6859
YDR228C	6564
YDR229W	2352
YDR230W	11
YDR231C	1761
YDR232W	24050
YDR233C	47081
YDR234W	9948
YDR235W	3189
YDR236C	2241
YDR237W	3310
YDR238C	36570
YDR239C	3481
YDR240C	2741
YDR241W	260
YDR242W	1094
YDR243C	2890
YDR244W	2360
YDR245W	10225
YDR246W	1345
YDR246W-A	72
YDR247W	1306
YDR248C	1332
YDR249C	2147
YDR250C	16
YDR251W	9485
YDR252W	491
YDR253C	103
YDR254W	820
YDR255C	1256
YDR256C	663
YDR257C	4152
YDR258C	3078
YDR259C	685
YDR260C	1374
YDR261C	16078
YDR261C-C	0
YDR261C-D	2207
YDR261W-A	0
YDR261W-B	2009
YDR262W	11249
YDR263C	1112
YDR264C	29892
YDR265W	1804
YDR266C	9502
YDR267C	2242
YDR268W	2150
YDR269C	5
YDR270W	7974
YDR271C	10
YDR272W	4391
YDR273W	642
YDR274C	0
YDR275W	3024
YDR276C	6365
YDR277C	2524
YDR278C	31
YDR279W	2404
YDR280W	5139
YDR281C	2958
YDR282C	1118
YDR283C	12319
YDR284C	2925
YDR285W	1792
YDR286C	640
YDR287W	2483
YDR288W	2472
YDR289C	1615
YDR290W	0
YDR291W	6328
YDR292C	10076
YDR293C	36425
YDR294C	8852
YDR295C	2808
YDR296W	2304
YDR297W	14197
YDR298C	6757
YDR299W	9265
YDR300C	7119
YDR301W	10008
YDR302W	3294
YDR303C	7318
YDR304C	16291
YDR305C	1210
YDR306C	1696
YDR307W	3544
YDR308C	1978
YDR309C	9005
YDR310C	11794
YDR311W	5608
